YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Sample_Size
2012,2012,KS,Kansas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.9,22.9,11793
2012,2012,KY,Kentucky,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.7,29.7,11201
2012,2012,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,10570
2012,2012,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,31.3,10570
2012,2012,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.7,34.7,8656
2012,2012,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,8656
2012,2012,LA,Louisiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.9,29.9,9062
2012,2012,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.9,22.9,19904
2012,2012,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,19904
2012,2012,MA,Massachusetts,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.8,19.8,21691
2012,2012,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,11947
2012,2012,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,11947
2012,2012,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.1,23.1,12798
2012,2012,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.9,20.9,9905
2012,2012,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.3,28.3,9512
2012,2012,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,9512
2012,2012,MI,Michigan,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,10490
2012,2012,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,10052
2012,2012,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.1,31.1,10052
2012,2012,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.7,25.7,11429
2012,2012,MN,Minnesota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,17.6,17.6,12226
2012,2012,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.3,37.3,11429
2012,2012,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,6446
2012,2012,MO,Missouri,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.7,24.7,6751
2012,2012,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,29.6,6446
2012,2012,MS,Mississippi,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.8,30.8,7781
2012,2012,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.6,34.6,7429
2012,2012,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,7429
2012,2012,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37,37,8357
2012,2012,MT,Montana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.5,20.5,8669
2012,2012,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.3,24.3,8357
2012,2012,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,29.6,11113
2012,2012,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.9,24.9,11889
2012,2012,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,11113
2012,2012,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,29.7,4625
2012,2012,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.8,23.8,4873
2012,2012,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,4625
2012,2012,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.6,28.6,18385
2012,2012,NE,Nebraska,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21,21,19153
2012,2012,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,18385
2012,2012,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.3,27.3,7182
2012,2012,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,7182
2012,2012,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20,20,7508
2012,2012,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.6,24.6,14477
2012,2012,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.9,36.9,14477
2012,2012,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.9,24.9,15732
2012,2012,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,35.7,8385
2012,2012,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.1,27.1,8385
2012,2012,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.8,21.8,8773
2012,2012,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.3,36.3,4592
2012,2012,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.2,26.2,4592
2012,2012,NV,Nevada,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.3,21.3,4837
2012,2012,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.7,24.7,6045
2012,2012,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37,37,5700
2012,2012,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.6,23.6,5700
2012,2012,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,12319
2012,2012,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.3,25.3,12996
2012,2012,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.1,30.1,12319
2012,2012,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.3,28.3,8014
2012,2012,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,7719
2012,2012,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,32.2,7719
2012,2012,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,16.3,16.3,5292
2012,2012,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,5056
2012,2012,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.3,27.3,5056
2012,2012,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,18893
2012,2012,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.1,29.1,18893
2012,2012,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.5,23.5,19912
2012,2012,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.6,23.6,5465
2012,2012,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,5188
2012,2012,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.7,25.7,5188
2012,2012,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,31.6,12210
2012,2012,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.1,25.1,12777
2012,2012,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.5,34.5,12210
2012,2012,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.1,28.1,7433
2012,2012,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.9,37.9,7433
2012,2012,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,7874
2012,2012,TN,Tennessee,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.6,28.6,7048
2012,2012,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.2,34.2,6613
2012,2012,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.1,31.1,6613
2012,2012,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.2,29.2,8530
2012,2012,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,8530
2012,2012,TX,Texas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,27.2,27.2,9113
2012,2012,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,27.7,442230
2012,2012,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,35.7,442230
2012,2012,US,National,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,465777
